id,genre,score,year
,Drama,5.8,1992
,Action,5.2,1992
,Adventure,7.1,1992
,Mystery,5,1992
,Drama,6.8,1992
,Action,5.8,1992
,Drama,6.1,1992
,Comedy,5.4,1992
,Comedy,5.8,1992
,Comedy,5.5,1992
,Comedy,6.6,1992
,Comedy,6.4,1992
,Biography,7.4,1992
,Action,6.8,1992
,Adventure,5.7,1992
,Comedy,5.1,1992
,Action,7.8,1993
,Comedy,7.8,1993
,Action,8.1,1993
,Comedy,7.6,1993
,Biography,8.9,1993
,Crime,7.9,1993
,Comedy,7.8,1993
,Adventure,6.7,1993
,Crime,7.8,1993
,Drama,7.7,1993
,Comedy,6.9,1993
,Crime,7.9,1993
,Comedy,7,1993
,Action,7.8,1993
,Action,6.7,1993
,Comedy,5.6,1993
,Action,7.6,1993
,Crime,6.6,1993
,Drama,6.8,1993
,Action,6.4,1993
,Comedy,5.6,1993
,Comedy,8,1993
,Drama,7.7,1993
,Adventure,4.1,1993
,Comedy,6.8,1993
,Action,6.4,1993
,Drama,7.6,1993
,Animation,8,1993
,Comedy,6.1,1993
,Crime,8,1993
,Biography,8.1,1993
,Biography,7.1,1993
,Comedy,6.8,1993
,Drama,6,1993
,Action,7.2,1993
,Drama,7.2,1993
,Crime,7.5,1993
,Drama,7.6,1993
,Action,6.4,1993
,Adventure,6.9,1993
,Drama,7.3,1993
,Adventure,6,1993
,Action,4.1,1993
,Drama,7.8,1993
,Action,6.2,1993
,Biography,6.5,1993
,Adventure,7,1993
,Comedy,6.8,1993
,Crime,6.7,1993
,Comedy,7.2,1993
,Drama,5,1993
,Biography,7.5,1993
,Comedy,5.3,1993
,Comedy,6.5,1993
,Action,6.6,1993
,Comedy,7.3,1993
,Drama,5.8,1993
,Action,6.2,1993
,Biography,7.3,1993
,Drama,7.9,1993
,Comedy,7,1993
,Crime,7.5,1993
,Comedy,4.8,1993
,Crime,6.4,1993
,Biography,7.3,1993
,Comedy,7.7,1993
,Comedy,5.8,1993
,Action,5.9,1993
,Horror,5.9,1993
,Biography,7.4,1993
,Fantasy,4.2,1993
,Comedy,6.9,1993
,Drama,6.4,1993
,Comedy,5,1993
,Comedy,4.9,1993
,Crime,6.5,1993
,Fantasy,6.7,1993
,Drama,6.5,1993
,Comedy,6.2,1993
,Action,6.1,1993
,Drama,4.7,1993
,Crime,6.6,1993
,Action,6.3,1993
,Comedy,6.2,1993
,Action,4.8,1993
,Horror,6,1993
,Drama,7.5,1993
,Adventure,6.3,1993
,Comedy,6.4,1993
,Drama,6.3,1993
,Drama,6.9,1993
,Comedy,6.1,1993
,Drama,6.1,1993
,Action,7,1993
,Drama,6.1,1993
,Drama,7.7,1993
,Drama,7.1,1993
,Drama,6.8,1993
,Animation,7.8,1993
,Comedy,6.4,1993
,Drama,6.8,1993
,Comedy,7,1993
,Crime,6.3,1993
,Drama,7,1993
,Comedy,6.8,1993
,Drama,6.7,1993
,Drama,8.1,1993
,Action,6.1,1993
,Action,6.6,1993
,Biography,7.3,1993
,Comedy,7.3,1993
,Action,5.7,1993
,Drama,7.4,1993
,Comedy,6.2,1993
,Animation,6.1,1993
,Crime,7,1993
,Action,6.5,1993
,Horror,4.6,1993
,Drama,7.1,1993
,Comedy,7.3,1993
,Action,5.1,1993
,Adventure,4.8,1993
,Comedy,7.1,1993
,Adventure,6.2,1993
,Comedy,5.1,1993
,Drama,6.2,1993
,Drama,6.8,1993
,Horror,6,1993
,Action,6.6,1993
,Drama,6.8,1993
,Crime,6.5,1993
,Comedy,4.4,1993
,Action,5.2,1993
,Comedy,5.8,1993
,Comedy,6.3,1993
,Comedy,5.1,1993
,Action,6.8,1993
,Comedy,6.6,1993
,Animation,6.5,1993
,Western,5.5,1993
,Drama,6.2,1993
,Drama,6.2,1993
,Comedy,4.4,1993
,Comedy,5.6,1993
,Action,5.6,1993
,Animation,7.1,1993
,Comedy,5.4,1993
,Action,5.4,1993
,Drama,7.4,1993
,Comedy,6.5,1993
,Drama,5.7,1993
,Action,7.5,1993
,Action,3.8,1993
,Crime,5.5,1993
,Action,4.3,1993
,Adventure,4.9,1993
,Drama,7.3,1993
,Drama,5.6,1993
,Crime,4,1993
,Biography,7.1,1993
,Adventure,6.6,1993
,Crime,5.6,1993
,Comedy,7.6,1993
,Comedy,5.6,1993
,Drama,6,1993
,Drama,6.6,1993
,Crime,6.2,1993
,Drama,6.7,1993
,Crime,5.9,1993
,Comedy,5.2,1993
,Drama,5.8,1993
,Horror,3.6,1993
,Comedy,5.9,1993
,Comedy,4.1,1993
,Drama,7.3,1993
,Biography,7.3,1993
,Comedy,6.5,1993
,Comedy,5.7,1993
,Comedy,5.6,1993
,Comedy,3.9,1993
,Action,6.8,1993
,Comedy,6.4,1993
,Drama,5.7,1993
,Drama,6.2,1993
,Comedy,6.4,1993
,Drama,5.3,1993
,Comedy,5.7,1993
,Comedy,5.5,1993
,Comedy,5.2,1993
,Drama,5.4,1993
,Family,5.9,1993
,Action,4.5,1993
,Biography,7.3,1993
,Comedy,7.2,1993
,Comedy,6,1993
,Action,5,1993
,Drama,5.8,1993
,Adventure,5.7,1993
,Drama,6.2,1993
,Comedy,6,1993
,Drama,9.3,1994
,Crime,8.9,1994
,Drama,8.8,1994
,Action,8.5,1994
,Action,7.2,1994
,Animation,8.5,1994
,Action,6.9,1994
,Action,7.2,1994
,Action,7.1,1994
,Comedy,6.3,1994
,Comedy,7.3,1994
,Drama,7.5,1994
,Action,7.3,1994
,Action,7.6,1994
,Drama,7.5,1994
,Comedy,7.1,1994
,Comedy,4.9,1994
,Comedy,6.9,1994
,Drama,7.3,1994
,Action,4,1994
,Comedy,8.1,1994
,Action,6.9,1994
,Comedy,6.1,1994
,Biography,7.3,1994
,Comedy,7.7,1994
,Adventure,6.1,1994
,Action,7,1994
,Adventure,6.7,1994
,Crime,7.1,1994
,Comedy,7.5,1994
,Comedy,6.4,1994
,Biography,7.8,1994
,Action,6.6,1994
,Drama,6.1,1994
,Comedy,6.2,1994
,Drama,7.2,1994
,Comedy,5.4,1994
,Action,5.6,1994
,Comedy,6.6,1994
,Comedy,6.5,1994
,Comedy,5.9,1994
,Drama,8.1,1994
,Comedy,4.6,1994
,Fantasy,6.5,1994
,Adventure,6.2,1994
,Adventure,6.4,1994
,Comedy,6.1,1994
,Comedy,3.3,1994
,Action,4.5,1994
,Action,6.2,1994
,Mystery,5.2,1994
,Adventure,4.5,1994
,Comedy,7.2,1994
,Crime,6.7,1994
,Comedy,5.3,1994
,Comedy,6.4,1994
,Comedy,6.5,1994
,Crime,7.9,1994
,Drama,6.2,1994
,Drama,6.4,1994
,Comedy,4.3,1994
,Adventure,6,1994
,Comedy,7.2,1994
,Action,5.9,1994
,Comedy,6.5,1994
,Action,5.6,1994
,Animation,6.1,1994
,Crime,7.3,1994
,Comedy,6.8,1994
,Action,5.2,1994
,Action,6.1,1994
,Drama,6.6,1994
,Drama,6.4,1994
,Biography,7.5,1994
,Action,6.2,1994
,Comedy,5.5,1994
,Drama,6.5,1994
,Comedy,7.6,1994
,Comedy,5.3,1994
,Action,5.1,1994
,Action,5.8,1994
,Comedy,5.6,1994
,Crime,7.1,1994
,Comedy,6.7,1994
,Drama,7.1,1994
,Comedy,5.5,1994
,Animation,6.4,1994
,Action,3.8,1994
,Drama,7.3,1994
,Comedy,6.6,1994
,Biography,7.7,1994
,Biography,6.6,1994
,Biography,7.2,1994
,Drama,5.1,1994
,Comedy,7.4,1994
,Adventure,4.8,1994
,Drama,7.5,1994
,Crime,6.6,1994
,Comedy,6.3,1994
,Comedy,6.7,1994
,Comedy,3.5,1994
,Comedy,6.1,1994
,Action,4.6,1994
,Comedy,5.2,1994
,Comedy,7.4,1994
,Biography,7.4,1994
,Comedy,7,1994
,Comedy,6.3,1994
,Action,7.6,1994
,Drama,5.4,1994
,Drama,6.6,1994
,Family,6.5,1994
,Animation,6.5,1994
,Comedy,6.3,1994
,Drama,6.8,1994
,Action,5.8,1994
,Comedy,5.6,1994
,Comedy,6.2,1994
,Comedy,5.8,1994
,Crime,6.6,1994
,Biography,7.4,1994
,Comedy,7.8,1994
,Drama,6.2,1994
,Action,5.9,1994
,Action,6.1,1994
,Comedy,5.9,1994
,Adventure,5.7,1994
,Action,4.5,1994
,Comedy,7.1,1994
,Action,5.6,1994
,Action,7.1,1994
,Comedy,6.1,1994
,Adventure,5.3,1994
,Comedy,6.2,1994
,Adventure,6.6,1994
,Adventure,6.6,1994
,Action,5.6,1994
,Drama,7.8,1994
,Drama,8.3,1994
,Comedy,5,1994
,Adventure,5.9,1994
,Action,4.9,1994
,Comedy,5.5,1994
,Comedy,6.6,1994
,Comedy,6.9,1994
,Comedy,6.2,1994
,Action,4.6,1994
,Comedy,2.7,1994
,Comedy,5.2,1994
,Comedy,6.6,1994
,Action,5.5,1994
,Crime,6.3,1994
,Comedy,5.2,1994
,Crime,6.7,1994
,Family,5.9,1994
,Adventure,5.3,1994
,Crime,7.6,1994
,Horror,5.9,1994
,Comedy,5.4,1994
,Biography,6.7,1994
,Comedy,4.6,1994
,Comedy,6,1994
,Comedy,5.4,1994
,Drama,5.9,1994
,Comedy,4.7,1994
,Comedy,5.5,1994
,Comedy,5.7,1994
,Comedy,6,1994
,Action,6,1994
,Comedy,5.5,1994
,Crime,7.7,1994
,Comedy,7.1,1994
,Action,5.3,1994
,Animation,5.4,1994
,Horror,4.7,1994
,Action,5,1994
,Comedy,5.6,1994
,Comedy,6.3,1994
,Biography,6.8,1994
,Drama,7.1,1994
,Biography,6.4,1994
,Comedy,7,1994
,Drama,8,1994
,Drama,7.9,1994
,Adventure,7.4,1994
,Comedy,6.4,1994
,Comedy,7.3,1994
,Comedy,6.2,1994
,Comedy,6.4,1994
,Comedy,5.4,1994
,Crime,5.3,1994
,Comedy,5.1,1994
,Biography,6.3,1994
,Adventure,6,1994
,Comedy,5.6,1994
,Comedy,4.8,1994
,Drama,6.6,1994
,Action,6.4,1994
,Drama,7.2,1994
,Biography,6.4,1994
,Crime,8.2,1995
,Comedy,6.8,1995
,Crime,8.6,1995
,Biography,8.3,1995
,Adventure,7.6,1995
,Crime,8.5,1995
,Adventure,7,1995
,Crime,8.2,1995
,Action,5.2,1995
,Action,5.4,1995
,Drama,7.1,1995
,Animation,8.3,1995
,Action,7.2,1995
,Action,7.6,1995
,Action,5.8,1995
,Comedy,7.1,1995
,Mystery,8,1995
,Drama,7.5,1995
,Drama,4.9,1995
,Drama,8.1,1995
,Comedy,7.3,1995
,Drama,7.7,1995
,Action,6.2,1995
,Biography,7.3,1995
,Action,6.9,1995
,Comedy,6.4,1995
,Action,5.2,1995
,Action,7.2,1995
,Action,5.8,1995
,Action,6.6,1995
,Comedy,6.8,1995
,Comedy,6.7,1995
,Action,6.4,1995
,Comedy,6.2,1995
,Crime,8.1,1995
,Comedy,6.1,1995
,Comedy,6.6,1995
,Comedy,6.6,1995
,Action,5.4,1995
,Comedy,6.8,1995
,Animation,6.7,1995
,Animation,6.9,1995
,Biography,6.5,1995
,Action,7.3,1995
,Comedy,6.8,1995
,Comedy,6.3,1995
,Animation,8,1995
,Comedy,6.7,1995
,Comedy,6.9,1995
,Adventure,7.1,1995
,Comedy,6.8,1995
,Crime,7.5,1995
,Comedy,6.1,1995
,Action,5.7,1995
,Action,6.4,1995
,Drama,7.6,1995
,Action,7.2,1995
,Action,5.7,1995
,Action,5.6,1995
,Fantasy,7.5,1995
,Drama,6.6,1995
,Adventure,6.3,1995
,Drama,6.6,1995
,Drama,7.7,1995
,Comedy,6.8,1995
,Action,5.5,1995
,Crime,6.5,1995
,Drama,7.3,1995
,Action,6.5,1995
,Adventure,7.6,1995
,Adventure,6.4,1995
,Crime,7.4,1995
,Action,6,1995
,Crime,5.3,1995
,Comedy,5.6,1995
,Action,5.6,1995
,Horror,4.8,1995
,Comedy,6.1,1995
,Action,6.3,1995
,Comedy,6.6,1995
,Drama,6.7,1995
,Comedy,5.9,1995
,Adventure,6.9,1995
,Action,6.9,1995
,Comedy,5.8,1995
,Comedy,6,1995
,Comedy,7.4,1995
,Drama,6,1995
,Action,6.8,1995
,Crime,6.7,1995
,Comedy,6.3,1995
,Comedy,6.8,1995
,Action,6.7,1995
,Action,5.9,1995
,Comedy,7.5,1995
,Comedy,5.9,1995
,Adventure,5.5,1995
,Horror,5.7,1995
,Action,5.9,1995
,Comedy,6.7,1995
,Comedy,6.5,1995
,Crime,6.4,1995
,Action,5.7,1995
,Horror,5.3,1995
,Drama,6.3,1995
,Comedy,5.2,1995
,Biography,7.1,1995
,Fantasy,5.3,1995
,Drama,6.5,1995
,Comedy,8.1,1995
,Comedy,7,1995
,Animation,7.1,1995
,Biography,6.5,1995
,Action,4.3,1995
,Horror,6.1,1995
,Drama,5.3,1995
,Action,6.3,1995
,Adventure,5.7,1995
,Adventure,5.1,1995
,Crime,6.8,1995
,Comedy,6.1,1995
,Comedy,5.5,1995
,Drama,7.2,1995
,Action,5.8,1995
,Drama,6.6,1995
,Comedy,5.9,1995
,Horror,6.4,1995
,Comedy,4.6,1995
,Drama,7.3,1995
,Drama,7.4,1995
,Action,7.4,1995
,Adventure,4.7,1995
,Drama,6.9,1995
,Adventure,6,1995
,Crime,6.9,1995
,Comedy,7.4,1995
,Comedy,5.7,1995
,Adventure,5.9,1995
,Crime,5.9,1995
,Drama,4.8,1995
,Drama,6.8,1995
,Comedy,6.6,1995
,Drama,6.8,1995
,Drama,7.7,1995
,Adventure,7.1,1995
,Comedy,6.5,1995
,Comedy,5.4,1995
,Action,6,1995
,Biography,6.6,1995
,Drama,6.5,1995
,Drama,7.3,1995
,Comedy,6.6,1995
,Comedy,6.8,1995
,Adventure,5.6,1995
,Crime,7.5,1995
,Drama,6.5,1995
,Adventure,7,1995
,Comedy,6.6,1995
,Comedy,6.7,1995
,Comedy,7,1995
,Comedy,6.7,1995
,Comedy,6.2,1995
,Horror,4.3,1995
,Comedy,6.8,1995
,Comedy,6.7,1995
,Comedy,6.5,1995
,Action,5.1,1995
,Drama,6.4,1995
,Crime,6.1,1995
,Animation,5.6,1995
,Drama,6.7,1995
,Comedy,6,1995
,Crime,5.4,1995
,Drama,7.7,1995
,Drama,6.6,1995
,Drama,7.6,1995
,Drama,5.3,1995
,Crime,5.2,1995
,Action,4.2,1995
,Comedy,6.5,1995
,Comedy,4.3,1995
,Comedy,4.5,1995
,Comedy,5.9,1995
,Drama,7.6,1995
,Comedy,4.5,1995
,Biography,5.7,1995
,Drama,6.1,1995
,Adventure,6.4,1995
,Crime,6.7,1995
,Drama,7.4,1995
,Drama,6.9,1995
,Adventure,5.5,1995
,Comedy,5.4,1995
,Comedy,7.5,1995
,Comedy,5.5,1995
,Action,6.6,1995
,Adventure,5.8,1995
,Drama,7.3,1995
,Action,4.9,1995
,Drama,6.4,1995
,Animation,6.5,1996
,Action,7,1996
,Drama,6.7,1996
,Horror,7.3,1996
,Crime,7.6,1996
,Action,7.2,1996
,Crime,8.1,1996
,Action,7.1,1996
,Comedy,6.9,1996
,Drama,8.1,1996
,Action,6.4,1996
,Comedy,7,1996
,Adventure,5.7,1996
,Drama,6.4,1996
,Comedy,7.3,1996
,Action,7.4,1996
,Crime,7.5,1996
,Drama,6.4,1996
,Crime,7.7,1996
,Comedy,6.3,1996
,Drama,7.4,1996
,Action,6.8,1996
,Drama,6.2,1996
,Comedy,7,1996
,Drama,6.6,1996
,Crime,7.3,1996
,Drama,8,1996
,Comedy,6.6,1996
,Comedy,7.1,1996
,Comedy,6.9,1996
,Horror,4.5,1996
,Comedy,6.9,1996
,Animation,7,1996
,Comedy,7.1,1996
,Action,6.1,1996
,Comedy,4.5,1996
,Action,7.6,1996
,Comedy,7.2,1996
,Action,5.7,1996
,Comedy,7.1,1996
,Comedy,6.1,1996
,Comedy,6.6,1996
,Fantasy,5.8,1996
,Crime,7.2,1996
,Comedy,5.6,1996
,Drama,7.7,1996
,Drama,7.3,1996
,Adventure,6.8,1996
,Action,6.6,1996
,Comedy,6.4,1996
,Action,6.9,1996
,Animation,6.7,1996
,Action,6.5,1996
,Action,6.4,1996
,Comedy,4.4,1996
,Comedy,5.8,1996
,Adventure,6.6,1996
,Action,5.5,1996
,Action,6,1996
,Comedy,6.7,1996
,Action,5.7,1996
,Crime,6,1996
,Drama,6.8,1996
,Crime,7.4,1996
,Comedy,7.5,1996
,Comedy,8,1996
,Action,5.9,1996
,Action,6.4,1996
,Mystery,6.2,1996
,Action,6.7,1996
,Animation,6.8,1996
,Adventure,6.8,1996
,Comedy,6.4,1996
,Action,3.4,1996
,Drama,7.8,1996
,Action,5,1996
,Action,5.9,1996
,Crime,6.2,1996
,Comedy,6.5,1996
,Comedy,7.1,1996
,Biography,7.3,1996
,Comedy,6.8,1996
,Comedy,3,1996
,Comedy,6.2,1996
,Comedy,5.7,1996
,Crime,6.3,1996
,Adventure,5.6,1996
,Comedy,6,1996
,Comedy,7.2,1996
,Biography,7.7,1996
,Comedy,6.3,1996
,Action,5.5,1996
,Comedy,6.5,1996
,Drama,7.4,1996
,Biography,7.2,1996
,Drama,6.4,1996
,Comedy,5.9,1996
,Adventure,5.3,1996
,Biography,6.3,1996
,Drama,5.4,1996
,Comedy,5.4,1996
,Action,5.4,1996
,Action,6,1996
,Drama,6.7,1996
,Comedy,6.1,1996
,Comedy,5.8,1996
,Comedy,6.7,1996
,Comedy,5.8,1996
,Action,4.7,1996
,Biography,6.9,1996
,Action,5.6,1996
,Action,7,1996
,Horror,5.1,1996
,Comedy,6.6,1996
,Comedy,7.6,1996
,Crime,6,1996
,Crime,6,1996
,Drama,6.9,1996
,Action,5.8,1996
,Comedy,5.4,1996
,Comedy,7.1,1996
,Comedy,6.2,1996
,Drama,6.2,1996
,Drama,6.2,1996
,Action,5.4,1996
,Drama,6.2,1996
,Crime,5.7,1996
,Comedy,6.7,1996
,Adventure,6,1996
,Comedy,5.5,1996
,Drama,6.7,1996
,Comedy,7.6,1996
,Comedy,5.6,1996
,Drama,6.8,1996
,Comedy,4.9,1996
,Comedy,6.8,1996
,Action,6.6,1996
,Horror,5.8,1996
,Adventure,5.4,1996
,Comedy,5,1996
,Comedy,7,1996
,Crime,6.1,1996
,Comedy,7,1996
,Crime,6.2,1996
,Drama,5.4,1996
,Comedy,5.7,1996
,Drama,6.4,1996
,Comedy,6.3,1996
,Biography,7.1,1996
,Comedy,5.4,1996
,Drama,6.1,1996
,Comedy,5,1996
,Action,2.5,1996
,Comedy,7,1996
,Comedy,5.9,1996
,Comedy,5.3,1996
,Comedy,5.2,1996
,Comedy,5.4,1996
,Drama,6.7,1996
,Adventure,5.2,1996
,Drama,6.2,1996
,Crime,6.6,1996
,Comedy,5.5,1996
,Comedy,7.2,1996
,Drama,5.8,1996
,Adventure,6.5,1996
,Comedy,5.8,1996
,Drama,5.8,1996
,Drama,6.6,1996
,Biography,6.6,1996
,Crime,6.2,1996
,Animation,5.5,1996
,Comedy,5.2,1996
,Comedy,5.9,1996
,Comedy,5.6,1996
,Comedy,6,1996
,Comedy,5.2,1996
,Adventure,4.2,1996
,Crime,6.6,1996
,Comedy,6.9,1996
,Comedy,5.5,1996
,Comedy,6.8,1996
,Comedy,6.7,1996
,Adventure,5.8,1996
,Drama,6.5,1996
,Comedy,6.1,1996
,Drama,6.4,1996
,Biography,6,1996
,Biography,6.4,1996
,Crime,6.3,1996
,Comedy,3.8,1996
,Action,5.4,1996
,Biography,6.2,1996
,Drama,6,1996
,Action,4.8,1996
,Comedy,3.9,1996
,Drama,5.7,1996
,Comedy,6.7,1996
,Comedy,5.3,1996
,Comedy,2.7,1996
,Drama,7.8,1997
,Drama,7.9,1997
,Drama,7.8,1997
,Action,7.7,1997
,Adventure,7,1997
,Drama,6.9,1997
,Drama,8.3,1997
,Action,7.2,1997
,Drama,7.5,1997
,Action,6.9,1997
,Crime,7.5,1997
,Crime,8.2,1997
,Comedy,8.6,1997
,Drama,7.5,1997
,Action,7.3,1997
,Action,4.5,1997
,Action,6.5,1997
,Action,3.8,1997
,Horror,6.7,1997
,Animation,7.3,1997
,Action,6,1997
,Action,6.6,1997
,Animation,8.4,1997
,Horror,6.2,1997
,Action,7.2,1997
,Comedy,7.7,1997
,Drama,7.8,1997
,Crime,7.2,1997
,Horror,5.7,1997
,Action,6.2,1997
,Drama,7.2,1997
,Comedy,6.9,1997
,Biography,7.7,1997
,Action,5.5,1997
,Animation,7.2,1997
,Comedy,6.1,1997
,Crime,6.6,1997
,Comedy,5.7,1997
,Animation,8,1997
,Action,6.9,1997
,Comedy,6.3,1997
,Action,4.8,1997
,Action,6.5,1997
,Action,3.9,1997
,Action,6.2,1997
,Mystery,7.6,1997
,Comedy,7.2,1997
,Action,5.2,1997
,Comedy,6.2,1997
,Adventure,7.1,1997
,Crime,6.9,1997
,Comedy,6.7,1997
,Comedy,6.4,1997
,Biography,6.9,1997
,Comedy,7.2,1997
,Crime,6.7,1997
,Action,6.7,1997
,Crime,6.9,1997
,Action,6,1997
,Action,6.4,1997
,Crime,6.6,1997
,Comedy,6,1997
,Action,6.2,1997
,Biography,7.3,1997
,Action,6.1,1997
,Horror,6,1997
,Comedy,6.4,1997
,Action,7.3,1997
,Action,3.7,1997
,Comedy,3.5,1997
,Biography,6.8,1997
,Drama,7.7,1997
,Adventure,5.9,1997
,Action,6,1997
,Action,5.5,1997
,Comedy,6.6,1997
,Drama,6,1997
,Comedy,6.5,1997
,Drama,6.4,1997
,Drama,7.7,1997
,Action,5.6,1997
,Action,6.1,1997
,Comedy,5.3,1997
,Comedy,6.1,1997
,Drama,7.4,1997
,Comedy,7,1997
,Drama,8.3,1997
,Action,4.8,1997
,Horror,5.8,1997
,Comedy,5.1,1997
,Adventure,6.5,1997
,Comedy,7.1,1997
,Drama,7.8,1997
,Action,6.7,1997
,Fantasy,5.8,1997
,Comedy,5.2,1997
,Comedy,4.7,1997
,Biography,6.9,1997
,Drama,7,1997
,Comedy,5.5,1997
,Action,6.2,1997
,Drama,7.5,1997
,Comedy,5.9,1997
,Crime,6.4,1997
,Action,6.4,1997
,Action,6.7,1997
,Action,2.9,1997
,Drama,7.3,1997
,Biography,7,1997
,Crime,7.4,1997
,Drama,7.4,1997
,Action,5.1,1997
,Comedy,5.3,1997
,Comedy,6.4,1997
,Comedy,5.8,1997
,Comedy,7.7,1997
,Action,3.7,1997
,Action,7.2,1997
,Comedy,6.1,1997
,Action,5.5,1997
,Crime,6.3,1997
,Drama,7,1997
,Drama,7.4,1997
,Drama,6.1,1997
,Comedy,6.5,1997
,Crime,6.3,1997
,Action,5.4,1997
,Comedy,6.7,1997
,Comedy,6.6,1997
,Comedy,5.5,1997
,Comedy,6.9,1997
,Crime,6.1,1997
,Drama,7.2,1997
,Drama,6.7,1997
,Biography,7.2,1997
,Comedy,7.4,1997
,Comedy,6.4,1997
,Crime,7.8,1997
,Crime,7.3,1997
,Comedy,5.4,1997
,Drama,6.2,1997
,Fantasy,6,1997
,Action,4.9,1997
,Drama,7.2,1997
,Comedy,5,1997
,Drama,7.1,1997
,Action,4.7,1997
,Comedy,6.9,1997
,Drama,6.5,1997
,Drama,7.2,1997
,Comedy,6.7,1997
,Action,6.2,1997
,Action,4.7,1997
,Drama,6.3,1997
,Drama,7,1997
,Biography,6.8,1997
,Animation,6.9,1997
,Action,4.9,1997
,Drama,5.8,1997
,Drama,6.8,1997
,Comedy,5.7,1997
,Adventure,4,1997
,Comedy,5.3,1997
,Drama,7.5,1997
,Comedy,5.5,1997
,Adventure,4.8,1997
,Action,7.9,1997
,Comedy,6.6,1997
,Drama,5.9,1997
,Comedy,6.8,1997
,Comedy,5.2,1997
,Comedy,5.4,1997
,Comedy,5.7,1997
,Adventure,5.3,1997
,Comedy,2.7,1997
,Biography,5.6,1997
,Comedy,6.1,1997
,Comedy,4.8,1997
,Action,6.5,1997
,Action,5.6,1997
,Adventure,5.4,1997
,Comedy,5.7,1997
,Drama,7.2,1997
,Action,5.2,1997
,Comedy,6,1997
,Action,6.9,1997
,Comedy,6.2,1997
,Drama,6.8,1997
,Drama,6.8,1997
,Crime,5.6,1997
,Comedy,7.2,1997
,Comedy,5.1,1997
,Comedy,5.4,1997
,Drama,6.1,1997
,Comedy,6.4,1997
,Action,4.6,1997
,Drama,6.6,1997
,Crime,6.4,1997
,Comedy,5.8,1997
,Comedy,6.5,1997
,Comedy,8.1,1998
,Drama,8.6,1998
,Drama,8.5,1998
,Action,8.2,1998
,Comedy,8.1,1998
,Action,6.7,1998
,Crime,7.3,1998
,Adventure,6.6,1998
,Crime,6.5,1998
,Action,7.1,1998
,Comedy,6.9,1998
,Drama,7.2,1998
,Action,7,1998
,Adventure,7.6,1998
,Action,6.2,1998
,Comedy,7.1,1998
,Horror,6.5,1998
,Animation,7.2,1998
,Comedy,7,1998
,Animation,7.6,1998
,Comedy,6.3,1998
,Drama,7.6,1998
,Comedy,7.5,1998
,Comedy,6.7,1998
,Drama,7,1998
,Comedy,7.7,1998
,Action,6.8,1998
,Crime,6.5,1998
,Fantasy,7.6,1998
,Comedy,7,1998
,Action,5.4,1998
,Comedy,7.1,1998
,Comedy,6.5,1998
,Action,6.2,1998
,Crime,6,1998
,Animation,7.1,1998
,Comedy,6.8,1998
,Comedy,6.1,1998
,Comedy,6.6,1998
,Action,6.4,1998
,Action,6.5,1998
,Action,7.3,1998
,Drama,8.1,1998
,Horror,5.6,1998
,Action,7,1998
,Action,7.3,1998
,Action,5.2,1998
,Comedy,5.4,1998
,Drama,7.4,1998
,Drama,6.6,1998
,Comedy,7.7,1998
,Biography,6.8,1998
,Action,6.1,1998
,Action,6.6,1998
,Action,5.8,1998
,Action,6.1,1998
,Action,6.6,1998
,Biography,7.4,1998
,Action,7.3,1998
,Drama,5.8,1998
,Drama,6,1998
,Comedy,6.7,1998
,Comedy,7.5,1998
,Horror,4.6,1998
,Horror,5.8,1998
,Horror,5.6,1998
,Action,6.1,1998
,Crime,7.7,1998
,Drama,6.7,1998
,Comedy,6.7,1998
,Drama,6.9,1998
,Animation,6.5,1998
,Crime,7.5,1998
,Action,6.1,1998
,Drama,7,1998
,Crime,7.5,1998
,Crime,7.4,1998
,Drama,6.8,1998
,Action,3.8,1998
,Drama,8.1,1998
,Horror,4.7,1998
,Action,6.4,1998
,Comedy,7.6,1998
,Action,6,1998
,Comedy,6.2,1998
,Biography,6.4,1998
,Drama,7,1998
,Comedy,6.5,1998
,Action,6.6,1998
,Romance,6.1,1998
,Comedy,7.4,1998
,Action,6.2,1998
,Action,7,1998
,Crime,7.1,1998
,Comedy,6.8,1998
,Comedy,6.4,1998
,Crime,6.7,1998
,Comedy,5.4,1998
,Action,4.4,1998
,Comedy,6.3,1998
,Comedy,6.3,1998
,Comedy,6,1998
,Comedy,6.7,1998
,Action,6.1,1998
,Action,4.9,1998
,Biography,7.4,1998
,Drama,7.6,1998
,Action,5.7,1998
,Comedy,6,1998
,Crime,6.2,1998
,Animation,6.3,1998
,Crime,6.2,1998
,Crime,7.4,1998
,Comedy,7.4,1998
,Adventure,5.8,1998
,Drama,7.9,1998
,Comedy,6.7,1998
,Animation,6.3,1998
,Comedy,7.5,1998
,Action,5.9,1998
,Comedy,6.7,1998
,Comedy,7.3,1998
,Action,6.1,1998
,Drama,5.1,1998
,Comedy,6.9,1998
,Comedy,6.8,1998
,Action,7.2,1998
,Comedy,8.1,1998
,Drama,5.9,1998
,Comedy,5.4,1998
,Drama,5.5,1998
,Comedy,5.7,1998
,Adventure,5.8,1998
,Comedy,4.7,1998
,Drama,6.6,1998
,Drama,6.6,1998
,Comedy,7,1998
,Animation,5.9,1998
,Comedy,5.9,1998
,Comedy,6,1998
,Comedy,6.1,1998
,Action,5.4,1998
,Biography,7.2,1998
,Action,6.1,1998
,Drama,8,1998
,Comedy,6.4,1998
